Date,Open,High,Low,Close,Adj Close,Volume
2019-04-09,47.61000061035156,47.72249984741211,46.88999938964844,47.314998626708984,46.993648529052734,43997200
2019-04-10,47.307498931884766,48.28499984741211,47.26250076293945,48.025001525878906,47.69884490966797,44477200
2019-04-11,48.04999923706055,48.36750030517578,47.38750076293945,47.8849983215332,47.559791564941406,37460000
2019-04-12,48.275001525878906,48.314998626708984,47.415000915527344,47.502498626708984,47.17988967895508,47170800
2019-04-15,47.42499923706055,47.474998474121094,45.775001525878906,46.17499923706055,45.86140441894531,44009200
2019-04-16,46.56999969482422,47.24250030517578,46.2400016784668,47.0525016784668,46.73295211791992,39496400
2019-04-17,47.404998779296875,47.6150016784668,46.59749984741211,46.8224983215332,46.50450897216797,35100400
2019-04-18,46.88999938964844,47.23249816894531,46.29499816894531,46.57500076293945,46.25868225097656,38098800
2019-04-22,46.337501525878906,47.275001525878906,46.02000045776367,47.11750030517578,46.79750442504883,27993600
2019-04-23,47.25,47.98249816894531,47.15250015258789,47.66749954223633,47.34377670288086,34685600
2019-04-24,47.772499084472656,48.20249938964844,47.15999984741211,47.79249954223633,47.46792221069336,31820400
2019-04-25,47.38750076293945,47.61249923706055,45.92499923706055,46.727500915527344,46.410152435302734,49929600
2019-04-26,45.1775016784668,45.22249984741211,43.32500076293945,44.522499084472656,44.22011184692383,86898800
2019-04-29,44.602500915527344,45.11249923706055,43.875,44.83250045776367,44.528018951416016,39192000
2019-04-30,44.50749969482422,45.50749969482422,44.314998626708984,45.25,44.94268798828125,36292000
2019-05-01,45.77750015258789,46.20249938964844,45.1150016784668,45.11750030517578,44.811092376708984,35428000
2019-05-02,45.21500015258789,46.217498779296875,44.779998779296875,45.79750061035156,45.486473083496094,39468400
2019-05-03,45.88249969482422,45.98249816894531,45.13249969482422,45.752498626708984,45.441776275634766,33682400
2019-05-06,43.875,45.084999084472656,43.5,44.962501525878906,44.657142639160156,42217600
2019-05-07,44.474998474121094,44.474998474121094,42.79249954223633,43.27750015258789,42.98357009887695,55522000
2019-05-08,43.0,44.287498474121094,42.880001068115234,43.47999954223633,43.18470764160156,41916800
2019-05-09,42.78499984741211,42.88249969482422,41.349998474121094,42.54750061035156,42.258541107177734,66024800
2019-05-10,42.23749923706055,42.897499084472656,41.0,42.20500183105469,41.91836929321289,56950000
2019-05-13,40.875,41.10749816894531,39.45249938964844,39.61249923706055,39.343467712402344,65691200
2019-05-14,40.01250076293945,40.8650016784668,39.622501373291016,40.5099983215332,40.23488235473633,52488000
2019-05-15,39.95000076293945,40.26250076293945,39.352500915527344,39.89500045776367,39.62405776977539,50232000
2019-05-16,39.84000015258789,40.477500915527344,39.412498474121094,40.04750061035156,39.77552032470703,78108800
2019-05-17,39.625,40.9275016784668,38.73500061035156,39.13249969482422,38.86674118041992,102206800
2019-05-20,38.13750076293945,38.692501068115234,37.6875,37.9375,37.67985153198242,57206400
2019-05-21,38.54999923706055,38.92499923706055,38.15999984741211,38.76499938964844,38.501731872558594,36184800
2019-05-22,38.375,38.63750076293945,37.939998626708984,38.04999923706055,37.79157638549805,32586800
2019-05-23,37.42250061035156,37.42250061035156,36.227500915527344,36.83000183105469,36.57986831665039,59184400
2019-05-24,37.02000045776367,37.375,36.220001220703125,36.287498474121094,36.041053771972656,35758400
2019-05-28,36.46500015258789,36.79499816894531,35.8125,35.83250045776367,35.58915328979492,42835600
2019-05-29,35.352500915527344,35.70500183105469,34.73500061035156,35.084999084472656,34.84672164916992,55980000
2019-05-30,35.07749938964844,35.4375,34.39250183105469,34.77750015258789,34.58073806762695,39430000
2019-05-31,34.28499984741211,34.962501525878906,33.84749984741211,33.8650016784668,33.67340850830078,38972000
2019-06-03,33.977500915527344,34.36750030517578,33.150001525878906,33.44499969482422,33.25577926635742,47864400
2019-06-04,34.09000015258789,35.8025016784668,33.86750030517578,35.75,35.547725677490234,64183600
2019-06-05,36.49250030517578,36.54750061035156,34.95500183105469,35.31999969482422,35.12017822265625,51161600
2019-06-06,35.36249923706055,36.192501068115234,35.337501525878906,35.94499969482422,35.74162292480469,40814000
2019-06-07,36.005001068115234,36.720001220703125,35.8125,36.375,36.16920471191406,34885600
2019-06-10,36.939998626708984,37.79750061035156,36.939998626708984,37.10749816894531,36.89755630493164,40278000
2019-06-11,37.709999084472656,38.09000015258789,37.290000915527344,37.6875,37.47426223754883,38387200
2019-06-12,37.25,37.3125,36.397499084472656,36.54999923706055,36.343204498291016,35889200
2019-06-13,36.772499084472656,37.25,36.595001220703125,37.064998626708984,36.85528564453125,30808000
2019-06-14,36.127498626708984,36.372501373291016,35.709999084472656,36.15999984741211,35.955413818359375,39442800
2019-06-17,36.14250183105469,36.630001068115234,35.912498474121094,36.25749969482422,36.05235290527344,27604000
2019-06-18,36.875,38.77750015258789,36.76499938964844,38.220001220703125,38.003753662109375,58192000
2019-06-19,38.57500076293945,38.689998626708984,38.01750183105469,38.279998779296875,38.06343078613281,33164400
2019-06-20,39.192501068115234,39.33250045776367,38.380001068115234,38.525001525878906,38.307037353515625,35016800
2019-06-21,38.375,38.869998931884766,37.875,37.939998626708984,37.725337982177734,43442800
2019-06-24,38.154998779296875,38.462501525878906,37.68000030517578,38.165000915527344,37.949066162109375,28294800
2019-06-25,38.21500015258789,38.970001220703125,37.842498779296875,37.869998931884766,37.65574264526367,31186800
2019-06-26,39.15250015258789,40.43000030517578,39.022499084472656,39.814998626708984,39.58972930908203,58407200
2019-06-27,40.6775016784668,41.0,40.314998626708984,40.807498931884766,40.57661437988281,44544000
2019-06-28,41.25,41.342498779296875,40.587501525878906,41.057498931884766,40.82521057128906,39766800
2019-07-01,43.14250183105469,43.48749923706055,41.165000915527344,41.54249954223633,41.30746078491211,70975600
2019-07-02,41.375,41.587501525878906,40.42499923706055,40.557498931884766,40.32802963256836,40022800
2019-07-03,40.79249954223633,40.849998474121094,40.084999084472656,40.6875,40.45729064941406,24663600
2019-07-05,40.099998474121094,40.14500045776367,39.41999816894531,40.057498931884766,39.83086013793945,39655200
2019-07-08,39.45750045776367,39.647499084472656,39.0,39.3025016784668,39.080135345458984,32978800
2019-07-09,38.877498626708984,39.61000061035156,38.75,39.32749938964844,39.10499572753906,34286000
2019-07-10,39.76499938964844,40.592498779296875,39.625,40.01499938964844,39.78860092163086,45207600
2019-07-11,40.75,41.97999954223633,40.375,41.56999969482422,41.334800720214844,68256000
2019-07-12,41.849998474121094,42.61750030517578,41.849998474121094,41.90250015258789,41.665428161621094,50639200
2019-07-15,42.1150016784668,42.27750015258789,41.532501220703125,41.817501068115234,41.58090591430664,28984000
2019-07-16,41.66749954223633,42.04249954223633,41.209999084472656,41.77000045776367,41.53367614746094,34144400
2019-07-17,41.787498474121094,42.497501373291016,41.49250030517578,42.4275016784668,42.18745422363281,34820400
2019-07-18,42.532501220703125,43.1775016784668,41.962501525878906,42.54499816894531,42.30428695678711,44219200
2019-07-19,42.93000030517578,42.994998931884766,42.04999923706055,42.11000061035156,41.871742248535156,34489600
2019-07-22,42.32500076293945,42.959999084472656,42.25,42.83000183105469,42.587677001953125,31594000
2019-07-23,43.224998474121094,43.935001373291016,43.067501068115234,43.915000915527344,43.66653823852539,42817600
2019-07-24,44.349998474121094,44.72249984741211,43.584999084472656,44.665000915527344,44.412296295166016,36623600
2019-07-25,44.247501373291016,44.375,43.11000061035156,43.345001220703125,43.099761962890625,39270000
2019-07-26,43.61750030517578,44.23749923706055,43.61750030517578,43.76750183105469,43.51987838745117,27416000
2019-07-29,43.69499969482422,43.86750030517578,42.817501068115234,43.70500183105469,43.45772171020508,24816000
2019-07-30,43.23749923706055,43.98500061035156,43.092498779296875,43.86249923706055,43.61433410644531,19777200
2019-07-31,43.54499816894531,43.55500030517578,41.755001068115234,42.18000030517578,41.94135284423828,35941600
2019-08-01,42.28499984741211,43.19499969482422,40.70500183105469,41.22999954223633,40.99672317504883,42121200
2019-08-02,40.29750061035156,40.994998931884766,39.81999969482422,40.29750061035156,40.06949996948242,42834800
2019-08-05,38.45000076293945,38.462501525878906,37.224998474121094,37.6974983215332,37.48420333862305,58915600
2019-08-06,38.45000076293945,38.907501220703125,37.60749816894531,38.087501525878906,37.87200927734375,36127200
2019-08-07,37.474998474121094,38.592498779296875,37.29999923706055,38.47249984741211,38.25482940673828,37256000
2019-08-08,39.0525016784668,39.57749938964844,38.474998474121094,39.564998626708984,39.341148376464844,30930000
2019-08-09,39.15250015258789,39.1875,38.037498474121094,38.54499816894531,38.3269157409668,34181600
2019-08-12,38.02000045776367,38.54499816894531,37.64250183105469,37.86249923706055,37.648284912109375,27920000
2019-08-13,37.84749984741211,39.474998474121094,37.45500183105469,39.01250076293945,38.791770935058594,35195600
2019-08-14,38.125,38.23749923706055,37.07749938964844,37.51750183105469,37.305233001708984,41988000
2019-08-15,37.70750045776367,37.907501220703125,36.84749984741211,37.192501068115234,36.98207473754883,47720000
2019-08-16,39.837501525878906,40.3849983215332,39.220001220703125,39.88999938964844,39.664306640625,100796000
2019-08-19,41.029998779296875,42.85499954223633,40.86750030517578,42.69499969482422,42.45343017578125,81511200
2019-08-20,42.63999938964844,42.64500045776367,41.755001068115234,41.967498779296875,41.730045318603516,46318800
2019-08-21,42.63249969482422,43.36249923706055,42.415000915527344,42.807498931884766,42.5652961730957,42724400
2019-08-22,42.904998779296875,43.33250045776367,42.474998474121094,42.869998931884766,42.62744903564453,30348800
2019-08-23,42.099998474121094,42.647499084472656,40.40999984741211,40.61000061035156,40.3802375793457,56805600
2019-08-26,41.40250015258789,41.64500045776367,40.977500915527344,41.36249923706055,41.12847900390625,31820800
2019-08-27,41.747501373291016,41.775001525878906,40.154998779296875,40.45000076293945,40.22113800048828,29096800
2019-08-28,40.14500045776367,40.834999084472656,39.75,40.30500030517578,40.11663055419922,25561200
2019-08-29,41.224998474121094,42.07500076293945,41.189998626708984,41.75,41.55488586425781,35797600
2019-08-30,42.21500015258789,42.71500015258789,41.69499969482422,41.877498626708984,41.68178176879883,29061600
2019-09-03,41.14500045776367,41.477500915527344,40.8125,41.04249954223633,40.850677490234375,29614000
2019-09-04,41.65250015258789,42.26499938964844,41.65250015258789,42.189998626708984,41.99281692504883,22772800
2019-09-05,43.217498779296875,44.997501373291016,43.20000076293945,44.935001373291016,44.72500228881836,69567600
2019-09-06,44.70000076293945,45.272499084472656,44.279998779296875,44.662498474121094,44.453758239746094,37697600
2019-09-09,44.974998474121094,45.994998931884766,44.959999084472656,45.125,44.91410827636719,41752400
2019-09-10,44.79499816894531,46.0625,44.6974983215332,45.79499816894531,45.58096694946289,35281200
2019-09-11,45.942501068115234,46.567501068115234,45.650001525878906,46.08250045776367,45.86713790893555,36151200
2019-09-12,46.54999923706055,47.099998474121094,45.98749923706055,46.067501068115234,45.852203369140625,32784000
2019-09-13,45.397499084472656,45.77000045776367,45.04499816894531,45.48500061035156,45.27241897583008,32459200
2019-09-16,44.72999954223633,45.400001525878906,44.625,45.0525016784668,44.84195327758789,23183200
2019-09-17,45.119998931884766,45.310001373291016,44.65250015258789,45.26750183105469,45.055938720703125,22304800
2019-09-18,45.1974983215332,45.35499954223633,44.125,44.994998931884766,44.78470993041992,25815200
2019-09-19,45.05500030517578,45.2400016784668,44.127498626708984,44.23500061035156,44.02826690673828,24547600
2019-09-20,44.224998474121094,44.462501525878906,43.06999969482422,43.17250061035156,42.970733642578125,35024400
2019-09-23,43.17499923706055,44.16749954223633,43.13750076293945,43.709999084472656,43.5057258605957,24971200
2019-09-24,44.025001525878906,44.3224983215332,42.775001525878906,43.13249969482422,42.93091583251953,31726800
2019-09-25,43.127498626708984,44.755001068115234,42.6775016784668,44.557498931884766,44.3492546081543,30843200
2019-09-26,44.459999084472656,44.54750061035156,43.8224983215332,44.334999084472656,44.127803802490234,23456400
2019-09-27,43.915000915527344,44.42499923706055,42.33000183105469,42.939998626708984,42.73931121826172,36205600
2019-09-30,43.20000076293945,43.619998931884766,42.8849983215332,43.51750183105469,43.31412124633789,18618400
2019-10-01,43.75,45.25,43.45249938964844,43.5,43.29669952392578,36600800
2019-10-02,43.279998779296875,43.400001525878906,42.532501220703125,43.2599983215332,43.057823181152344,29337200
2019-10-03,43.30500030517578,45.38999938964844,43.0,45.32749938964844,45.115657806396484,45058800
2019-10-04,45.349998474121094,45.787498474121094,44.69499969482422,45.49250030517578,45.27988052368164,26552400
2019-10-07,46.14500045776367,47.084999084472656,46.057498931884766,46.08250045776367,45.86713790893555,48098400
2019-10-08,45.15999984741211,45.15999984741211,44.125,44.307498931884766,44.10042953491211,44443600
2019-10-09,45.08000183105469,45.67499923706055,44.790000915527344,45.1775016784668,44.96636199951172,29241200
2019-10-10,45.154998779296875,46.27000045776367,45.102500915527344,45.75749969482422,45.54364776611328,30912400
2019-10-11,46.602500915527344,47.334999084472656,46.412498474121094,46.497501373291016,46.28019714355469,44640400
2019-10-14,46.40999984741211,46.842498779296875,46.09749984741211,46.63249969482422,46.4145622253418,20004000
2019-10-15,47.540000915527344,49.8224983215332,47.400001525878906,49.092498779296875,48.86306381225586,66412400
2019-10-16,48.75,49.80500030517578,48.4375,48.5525016784668,48.32558059692383,42894400
2019-10-17,49.0,49.45249938964844,48.025001525878906,48.5724983215332,48.345489501953125,26343600
2019-10-18,48.57749938964844,48.904998779296875,46.875,47.622501373291016,47.399940490722656,30744000
2019-10-21,48.2400016784668,49.13750076293945,48.04999923706055,49.002498626708984,48.77348327636719,26186800
2019-10-22,49.57500076293945,50.63249969482422,48.82500076293945,48.90250015258789,48.673954010009766,32872000
2019-10-23,48.07749938964844,48.915000915527344,47.75749969482422,48.772499084472656,48.544559478759766,27991600
2019-10-24,49.1875,49.5525016784668,48.845001220703125,49.21500015258789,48.9849853515625,23202000
2019-10-25,50.025001525878906,51.345001220703125,49.9474983215332,51.1349983215332,50.896026611328125,42309200
2019-10-28,51.57500076293945,52.224998474121094,51.279998779296875,51.6974983215332,51.45589828491211,33079200
2019-10-29,51.557498931884766,51.622501373291016,50.53499984741211,50.72999954223633,50.49291229248047,21123600
2019-10-30,51.0,51.057498931884766,50.064998626708984,50.75,50.5128173828125,20596000
2019-10-31,50.540000915527344,50.75,49.45249938964844,50.255001068115234,50.02012634277344,20973200
2019-11-01,49.900001525878906,50.97249984741211,49.647499084472656,50.647499084472656,50.410797119140625,28364000
2019-11-04,51.462501525878906,52.75,51.22999954223633,52.625,52.37905502319336,37671600
2019-11-05,52.622501373291016,52.8849983215332,51.91999816894531,52.40250015258789,52.157588958740234,30086800
2019-11-06,52.15999984741211,52.41749954223633,51.02750015258789,51.907501220703125,51.6649055480957,26901200
2019-11-07,52.77750015258789,52.92499923706055,51.6349983215332,52.084999084472656,51.841583251953125,28034000
2019-11-08,51.915000915527344,52.26250076293945,51.537498474121094,51.94499969482422,51.702232360839844,18910000
2019-11-11,51.9375,52.27750015258789,51.06999969482422,52.04499816894531,51.801761627197266,24343600
2019-11-12,52.43000030517578,52.96500015258789,52.07749938964844,52.40250015258789,52.157588958740234,28350400
2019-11-13,52.087501525878906,52.3650016784668,51.474998474121094,52.14250183105469,51.898807525634766,30018800
2019-11-14,52.23249816894531,52.470001220703125,51.630001068115234,52.4474983215332,52.2023811340332,51808000
2019-11-15,52.42499923706055,52.94499969482422,50.15999984741211,51.04750061035156,50.808937072753906,105362800
2019-11-18,50.97249984741211,53.337501525878906,50.942501068115234,53.06999969482422,52.82197189331055,57458800
2019-11-19,52.75749969482422,52.994998931884766,51.412498474121094,51.997501373291016,51.754493713378906,41456400
2019-11-20,51.76750183105469,53.63750076293945,51.63999938964844,52.79499816894531,52.54825210571289,47258800
2019-11-21,52.75,53.310001373291016,52.32749938964844,52.54499816894531,52.299415588378906,28838800
2019-11-22,52.772499084472656,53.2400016784668,52.48500061035156,52.72249984741211,52.47609329223633,22410000
2019-11-25,54.0099983215332,55.352500915527344,53.880001068115234,55.3025016784668,55.044044494628906,50647600
2019-11-26,55.125,55.17250061035156,54.185001373291016,54.25,53.996456146240234,38524400
2019-11-27,54.66749954223633,55.01250076293945,54.29499816894531,54.560001373291016,54.3450813293457,21578400
2019-11-29,54.25,54.53499984741211,53.94499969482422,54.185001373291016,53.97157287597656,14155600
2019-12-02,54.1150016784668,54.25,52.15999984741211,52.3125,52.1064338684082,37203600
2019-12-03,50.467498779296875,51.95500183105469,50.092498779296875,51.915000915527344,51.71050262451172,46523200
2019-12-04,52.755001068115234,52.97999954223633,52.067501068115234,52.35499954223633,52.148765563964844,27342400
2019-12-05,52.57500076293945,52.73249816894531,51.877498626708984,52.185001373291016,51.97943878173828,18488400
2019-12-06,52.880001068115234,53.372501373291016,52.779998779296875,53.04249954223633,52.83355712890625,23223600
2019-12-09,52.8125,53.592498779296875,52.724998474121094,53.04249954223633,52.83355712890625,21188000
2019-12-10,53.345001220703125,54.01499938964844,52.814998626708984,53.494998931884766,53.284271240234375,25638800
2019-12-11,53.599998474121094,54.38999938964844,53.57500076293945,54.334999084472656,54.120967864990234,23379600
2019-12-12,54.04499816894531,56.20000076293945,53.95500183105469,56.01750183105469,55.79684066772461,40434800
2019-12-13,56.04750061035156,57.244998931884766,55.45500183105469,55.997501373291016,55.776920318603516,45470400
2019-12-16,56.474998474121094,57.01499938964844,56.192501068115234,56.287498474121094,56.065773010253906,32097600
2019-12-17,56.474998474121094,57.29999923706055,56.380001068115234,57.0724983215332,56.84767150878906,32119600
2019-12-18,57.42250061035156,57.98500061035156,57.337501525878906,57.377498626708984,57.1514778137207,34354800
2019-12-19,57.724998474121094,59.0,57.67499923706055,58.8650016784668,58.63312530517578,44536000
2019-12-20,59.532501220703125,60.09749984741211,59.34000015258789,59.842498779296875,59.60676956176758,60304400
2019-12-23,60.130001068115234,60.45249938964844,59.59749984741211,59.70500183105469,59.46982192993164,35506000
2019-12-24,59.54999923706055,59.82749938964844,59.20500183105469,59.654998779296875,59.42001724243164,13886400
2019-12-26,59.689998626708984,60.08000183105469,59.5,59.79750061035156,59.561946868896484,18285200
2019-12-27,59.95000076293945,60.084999084472656,58.95249938964844,59.217498779296875,58.98422622680664,25464400
2019-12-30,58.997501373291016,59.04999923706055,57.76499938964844,58.08000183105469,57.85121154785156,25805600
